movieId,title,genres
18647,Bodyguards and Assassins (2009),Action|Drama
18648,"Sorcerer and the White Snake, The (Bai she chuan shuo) (2011)",Action|Fantasy|Romance
18649,"Flying Swords of Dragon Gate, The (Long men fei jia) (2011)",Action|Adventure|IMAX
18650,Smokin' Aces 2: Assassins' Ball (2010),Action
18651,Knuckle (2011) ,Documentary
18652,Winter in Wartime (2008),Drama|War
18653,"Three Musketeers, The (1939)",Adventure|Comedy|Musical
18654,Untamed Youth (1957),Drama
18655,Ricky Rapper and the Bicycle Thief (Risto Rﾃ､ppﾃ､ﾃ､jﾃ､ ja polkupyﾃｶrﾃ､varas) (2009),Children|Comedy|Musical
18656,"Truth About Love, The (2005)",Comedy|Romance
18657,Plans for Tomorrow (Planes para maﾃｱana) (2010),Drama
18658,Born to Be Bad (1934),Drama|Romance
18659,Such Is Life (Asﾃｭ es la vida...) (2000),Drama|Romance
18660,"Mysterious X, The (Sealed Orders) (Det hemmelighedsfulde X) (1914)",Drama|War
18661,"Septiﾃｨme jurﾃｩ, Le (2008)",Crime|Drama
18662,"Year and a Half in the Life of Metallica, A (1992)",Documentary|Musical
18663,Balkan Spy (Balkanski spijun) (1984),Comedy|Drama
18664,We Were Here (2011),Documentary
18665,Girls on the Road (a.k.a. Hot Summer Week) (1973),Comedy|Drama|Thriller
18666,Happy End (1967),Comedy
18667,New York in the 50's (2000),Documentary
18668,"Hunter, The (2011)",Drama
18669,"Dead, The (2010)",Horror
18670,"Love Trap, The (1929)",Comedy|Romance
18671,Kaleidoscope (1966),Comedy|Crime
18672,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller
18673,"Monster in Paris, A (Un monstre ﾃ_ Paris) (2011)",Adventure|Animation|Children
18674,"Souler Opposite, The (1998)",Comedy|Romance
18675,Film About a Woman Who... (1974),Drama
18676,Prayers for Bobby (2009),Drama
18677,Little Criminals (1995),Crime|Drama
18678,Bustin' Down the Door (2009),Documentary
18679,Love Wrecked (2005),Comedy|Romance
18680,"World according to Ion B., The (Lumea vazuta de Ion B) (2009)",Documentary
18681,Comanche Territory (Territorio comanche) (1997),Drama|War
18682,Father Takes a Wife (1941),Comedy|Romance
18683,"Very Potter Musical, A (2009)",Comedy|Musical
18684,"Very Potter Sequel, A (2010)",Comedy|Musical
18685,Perifery (Hﾃ､rmﾃ､) (2012),Drama
18686,Miss Nobody (2010),Comedy|Crime
18687,Retreat (2011),Thriller
18688,Guy and Madeline on a Park Bench (2009),Drama|Musical
18689,"Great Sinner, The (1949)",Drama
18690,Her Highness and the Bellboy (1945),Comedy|Romance
18691,"Civil War, The (1990)",Documentary|War
18692,October Baby (2011),Drama
18693,Khodorkovsky (2011),Documentary|Drama
18694,Ursul (2011),Comedy|Drama
18695,Live Music (2009),Animation
18696,Ro.Go.Pa.G. (1963),Comedy|Drama
18697,Paris Belongs to Us (Paris nous appartient) (1961),Mystery
18698,Bag of Bones (2011),Horror
18699,"Mozart's Sister (Nannerl, la soeur de Mozart) (2011)",Drama|Romance
18700,Seven Days in Utopia (2011),Drama
18701,"Women on the 6th Floor, The (Les Femmes du 6ﾃｨme ﾃ液age) (2010)",Comedy
18702,One of Our Dinosaurs Is Missing (1975),Adventure|Comedy
18703,Mega Shark vs. Crocosaurus (2010),Action|Adventure|Horror
18704,Wrong Turn 4 (2011),Action|Horror|Thriller
18705,Moscow Clad in Snow (Moscou sous la neige) (1909) ,Documentary
18706,Sleep Tight (Mientras duermes) (2011),Horror|Thriller
18707,"Munekata Sisters, The (Munekata kyﾃｴdai) (1950)",Drama
18708,Arena (2011),Action|Thriller
18709,Mail Order Bride (1964),Comedy|Western
18710,"Satan Bug, The (1965)",Sci-Fi|Thriller
18711,Poppy Shakespeare (2008),Drama
18712,Freedom (2000),Drama
18713,"Price of Forgiveness, The (Ndeysaan) (2001)",Drama
18714,I Saw Mommy Kissing Santa Claus (2002),Children|Comedy
18715,Red Hill (2010),Crime|Thriller|Western
18716,Zone Troopers (1985),Action|Sci-Fi|War
18717,"Ice Rink, The (La patinoire) (1998)",Comedy|Romance
18718,"Secret Glory, The (2001)",Documentary
18719,"Woman Who Drinks, The (La femme qui boit) (2001)",Drama|Romance
18720,Mickey's The Prince and the Pauper (1990),Animation|Children
18721,"Life of Another, The (La vie d'une autre) (2012)",Comedy|Drama|Mystery
18722,"Cat in Paris, A (Une vie de chat) (2010)",Animation|Crime|Mystery
18723,Dr. Goldfoot and the Girl Bombs (Le spie vengono dal semifreddo) (1966),Comedy|Sci-Fi
18724,Children Who Chase Lost Voices from Deep Below (Hoshi o ou kodomo) (Journey to Agartha) (2011),Animation|Drama|Fantasy
18725,Gone (2012),Drama|Thriller
18726,"Plastic Age, The (1925)",Comedy|Romance
18727,Courageous (2011),Drama
18728,Flywheel (2003),Drama
18729,Project X (2012),Comedy
18730,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX
18731,Darling (2007),Drama
18732,"Big Year, The (2011)",Comedy
18733,"Liar, The (Valehtelija) (1981)",Comedy|Drama
18734,"Stone Left Unturned, A (Kovat miehet) (2000)",Comedy|Drama
18735,Mr. Moto's Last Warning (1939),Crime|Mystery|Thriller
18736,Act of Valor (2012),Action|Thriller|War
18737,Trailer Park Boys (1999),Comedy|Crime
18738,Don Quixote (1933),Adventure|Comedy|Drama
18739,Undefeated (2011),Documentary
18740,This Means War (2012),Action|Comedy|Romance
18741,One A.M. (1916),Comedy
18742,"Cure, The (1917)",Comedy
18743,"Bank, The (1915)",Comedy
18744,"Night Out, A (1915)",Comedy
18745,"Earth Dies Screaming, The (1964)",Horror|Sci-Fi
18746,"Dark Side of the Sun, The (1988)",Drama|Romance
18747,John Carter (2012),Action|Adventure|Sci-Fi|IMAX
18748,Canned Dreams (Sﾃ､ilﾃｶttyjﾃ､ unelmia) (2012),Documentary
18749,Sunnyside (1919),Comedy
18750,When We Leave (Die Fremde) (2010),Drama
18751,Genius Within: The Inner Life of Glenn Gould (2009),Documentary
18752,10 Mountains 10 Years (2010),Documentary
18753,Great Directors (2009),Documentary
18754,"Take, The (1974)",Crime|Drama
18755,Queen: Days of Our Lives (2011),Documentary
18756,Police (1916),Comedy
18757,Behind the Screen (1916),Comedy|Romance
18758,Easy Street (1917),Comedy
18759,"Art of Flight, The (2011)",Adventure|Documentary
18760,Starbuck (2011),Comedy
18761,Forks Over Knives (2011),Documentary
18762,Deserter (Dezertir) (1933),Drama
18763,Skies Above the Landscape (Nebo iznad krajolika) (2006),Comedy
18764,United Red Army (Jitsuroku Rengo Sekigun: Asama sanso e no michi) (2007),Drama
18765,Goon (2011),Comedy|Drama
18766,Landscape with a Woman (Zena s krajolikom) (1989),Drama
18767,Blind Pig Who Wants to Fly (Babi buta yang ingin terbang) (2008),Drama
18768,ﾂ｡Quﾃｩ hacer! (1970),Drama
18769,"Hidden Face, The (La cara oculta) (2011)",Thriller
18770,In Gold We Trust (600 kilos d'or pur) (2010),Adventure
18771,Eye of the Devil (1966),Horror|Mystery
18772,Listen to Your Heart (2010),Drama|Musical|Romance
18773,Dead on Time (1983),Comedy|Drama|Romance
18774,Pale Cocoon (Peiru Kokun) (2006),Animation|Sci-Fi
18775,"Awakening, The (2011)",Horror|Thriller
18776,"Round Up, The (La Rafle) (2010)",Drama|War
18777,Miral (2010),Drama
18778,Princess of Mars (2009),Sci-Fi|Thriller|War
18779,Law of the Lawless (Brigada) (2002),Crime
18780,Like Water (2011),Documentary
18781,Cencoroll (2009),Action|Animation|Sci-Fi
18782,Game Change (2012),Drama
18783,Kill by Inches (1999),Fantasy|Horror|Thriller
18784,"Ledge, The (2011)",Drama|Thriller
18785,Bestseller (Be-seu-teu-sel-leo) (2010),Horror|Mystery|Thriller
18786,21 Jump Street (2012),Action|Comedy|Crime
18787,"Jeff, Who Lives at Home (2012)",Comedy|Drama
18788,Blackballed: The Bobby Dukes Story (2004),Comedy
18789,Adventures of Captain Marvel (1941),Action|Adventure|Fantasy|Mystery|Sci-Fi
18790,Captain Midnight (1942),Action|Adventure|Thriller
18791,Harmagedon (1986),Action|Drama
18792,City of Fear (1959),Crime|Thriller
18793,Treed Murray (2001),Drama
18794,Satan Never Sleeps (1962),Drama|War
18795,S.O.S. Coast Guard (1937),Action|Adventure|Sci-Fi|Thriller
18796,Yes Or No (2010),Comedy|Drama|Romance
18797,Blind (Beul-la-in-deu) (2011),Drama|Horror|Thriller
18798,Lockout (2012),Action|Sci-Fi|Thriller
18799,Punksters & Youngsters (Punk - Tauti joka ei tapa) (2008),Documentary
18800,Bedevilled (Kim Bok-nam salinsageonui jeonmal) (2010),Crime|Drama|Horror
18801,Lucky (2011),Comedy|Crime|Romance
18802,Resurrect Dead: The Mystery of the Toynbee Tiles (2011),Documentary|Mystery
18803,"Lonely Place to Die, A (2011)",Adventure|Crime|Thriller
18804,Caltiki the Undying Monster (1959),Adventure|Horror|Sci-Fi|Thriller
18805,"Snowtown (Snowtown Murders, The) (2011)",Crime|Drama|Thriller
18806,Space Battleship Yamato (2010),Action|Adventure|Drama
18807,Nothing Lasts Forever (1984) ,Comedy|Fantasy|Sci-Fi
18808,"Bleeding, The (2009)",Action|Horror
18809,Family Meeting (2007),Documentary|Musical
18810,Wreckers (2011),Drama
18811,Fat Head (2009),Documentary
18812,Public Housing (1997),Documentary
18813,"Runner, The (Davandeh) (1990)",Drama
18814,Last Exit (2003),Crime|Drama|Thriller
18815,Verbo (2011),Adventure|Fantasy
18816,"Frankenstein Syndrome, The (2010)",Horror|Sci-Fi
18817,"Thousand Months, A (Mille mois) (2003)",Drama
18818,La naciﾃｳn clandestina (1990),Drama
18819,Manrape (Mﾃ､n kan inte vﾃ･ldtas) (1978) ,Drama
18820,Passion of Love (Passione d'amore) (1981),Drama|Romance
18821,Women Art Revolution (2010),Documentary
18822,Casa de mi Padre (2012),Comedy
18823,Corman's World: Exploits of a Hollywood Rebel (2011),Documentary
18824,Tropical Fish (Re dai yu) (1995),Comedy|Drama
18825,Prom Queen: The Marc Hall Story (2004),Comedy|Drama
18826,Evolver (1995),Action|Horror|Sci-Fi
18827,Listy do M. (2011),Comedy|Romance
18828,Dragon Age: Redemption (2011),Action|Adventure|Fantasy
18829,Jiro Dreams of Sushi (2011),Documentary
18830,Damsels in Distress (2011),Comedy|Romance
18831,"Skin Too Few: The Days of Nick Drake, A (2002)",Documentary
18832,Human Lanterns (Ren pi deng long) (1982),Action|Horror
18833,Pageant (2008),Documentary
18834,"Warm December, A (1973)",Drama|Romance
18835,White Night Wedding (Brﾃｺﾃｰguminn) (2008),Drama
18836,Salmon Fishing in the Yemen (2011),Comedy|Drama|Romance
18837,Hotel (1967),Drama
18838,Eden of the East the Movie I: The King of Eden (Higashi no Eden Gekijoban) (2009),Action|Animation|Crime|Sci-Fi|Thriller
18839,Eden of the East the Movie II: Paradise Lost (Higashi no Eden Gekijﾃｴban II: Paradise Lost) (2010),Animation|Crime|Mystery|Sci-Fi|Thriller
18840,Saving Face (2012),Documentary|Drama
18841,Admiral Yamamoto (1968),Drama|War
18842,Meeting Evil (2012),Crime|Drama|Mystery|Thriller
18843,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX
18844,Bending the Rules (2012),Action|Drama
18845,Seitsemﾃ､n veljestﾃ､ (1939),Drama
18846,Paan Singh Tomar (2010),Crime
18847,"Horrible Dr. Hichcock, The (1962)",Horror
18848,Detachment (2011),Drama
18849,Four Sided Triangle (1953),Romance|Sci-Fi
18850,"Incredible Hulk Returns, The (1988)",Action|Adventure|Drama|Sci-Fi
18851,Answers to Nothing (2011),Drama|Mystery
18852,4:44 Last Day on Earth (2011),Drama|Fantasy|Sci-Fi
18853,Iron Sky (2012),Action|Comedy|Sci-Fi
18854,"Ghost, The (1963)",Horror|Mystery
18855,Absentia (2011),Horror
18856,There's Something Wrong with Aunt Diane (2011),Documentary
18857,American Reunion (American Pie 4) (2012),Comedy
18858,Ticked-Off Trannies with Knives (2010),Action|Comedy|Crime|Horror|Thriller
18859,The Raid: Redemption (2011),Action|Crime
18860,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller
18861,Delicacy (La dﾃｩlicatesse) (2011),Comedy|Romance
18862,God Bless America (2011),Comedy|Drama
18863,"Desert of Forbidden Art, The (2010)",Adventure|Documentary|Drama|War
18864,Frankenstein (1910),Drama|Horror|Sci-Fi
18865,Osmosis (Osmose) (2003),Comedy|Drama|Romance
18866,"Clay Bird, The (Matir moina) (2002)",Drama
18867,"Dupes, The (Al-makhdu'un) (1973)",Drama
18868,Romantics Anonymous (Les ﾃｩmotifs anonymes) (2010),Comedy|Romance
18869,"Unknown Woman, The (Tuntematon emﾃ､ntﾃ､) (2011)",Documentary
18870,Popatopolis (2009),Documentary
18871,The Gamma People (1956),Horror|Sci-Fi
18872,"Wild, Wild Planet (I criminali della galassia) (1965)",Sci-Fi
18873,Yumurta (Egg) (2007),Drama
18874,Village People Radio Show (Apa khabar orang kampung) (2007),Documentary
18875,Das Lied in mir (2010),Drama
18876,Genesis (1998),Drama|Horror
18877,"Big Night, The (1951)",Drama|Film-Noir|Thriller
18878,Housefull 2 (2012),Comedy|Romance
18879,Agent Vinod (2012),Action
18880,After... (2006),Horror|Thriller
18881,Lust for Gold (Duhul aurului) (1974),Drama
18882,Footnote (Hearat Shulayim) (2011),Drama
18883,Cafﾃｩ de Flore (2011),Drama
18884,L!fe Happens (2012),Comedy
18885,Midnight Movie (2008),Horror|Thriller
18886,Ollie Hopnoodle's Haven of Bliss (1988),Children|Comedy
18887,"Silent House, The (La casa muda) (2010)",Horror|Thriller
18888,Silent House (2011),Horror|Thriller
18889,Wild About Harry (2000),Comedy|Drama|Romance
18890,"Keeping the Promise (Sign of the Beaver, The) (1997)",Children|Drama
18891,Helsinki Napoli All Night Long (1987),Comedy|Thriller
18892,"Three Stooges, The (2012)",Comedy
18893,"Raven, The (2012)",Mystery|Thriller
18894,North & South (2004),Drama|Romance
18895,"Eye for an Eye, An (Silmﾃ､ silmﾃ､stﾃ､) (1999)",Horror
18896,"Ballad of Nessie, The (2011)",Animation|Children
18897,"Big Bang, The (2011)",Action|Thriller
18898,Mirror Mirror (2012),Adventure|Comedy|Fantasy
18899,Battleship (2012),Action|Sci-Fi|Thriller|IMAX
18900,Notre jour viendra (2010),Drama
18901,Louis Theroux: The Most Hated Family in America in Crisis (2011),Documentary
18902,Uwasa No Onna (The Woman in the Rumor) (Her Mother's Profession) (1954),Drama|Romance
18903,Appropriate Adult (2011),Drama
18904,Terraferma (2011),Drama
18905,Madhouse (1974),Crime|Horror|Mystery
18906,Goodbye First Love (2011),Drama|Romance
18907,"Best Exotic Marigold Hotel, The (2011)",Comedy|Drama
18908,Rush: Beyond the Lighted Stage (2010),Documentary|Musical
18909,Position Among The Stars (Stand van de Sterren) (2010),Documentary
18910,"Horse Rebellion, The (Pulakapina) (1977)",Drama
18911,"Second Time Around, The (1961)",Comedy|Western
18912,Crime After Crime (2011),Documentary
18913,Black Pond (2011),Comedy|Drama
18914,18 Years Later (Diciotto anni dopo) (2010),Comedy|Drama
18915,King of Devil's Island (Kongen av Bastﾃｸy) (2010) ,Action|Drama
18916,Twelve (2010),Crime|Drama|Thriller
18917,Sharpay's Fabulous Adventure (2011),Children|Comedy
18918,"Cartoonist: Jeff Smith, BONE and the Changing Face of Comics, The (2009)",Documentary
18919,Comic-Con Episode IV: A Fan's Hope (2011),Documentary
18920,Bullhead (Rundskop) (2011),Crime|Drama
18921,Drummer-Crab (Le Crabe-Tambour) (1977),Adventure|Drama|War
18922,Bully (2011),Documentary
18923,"Hammer, The (2010)",Drama
18924,Uncovered (1995),Mystery|Thriller
18925,"Chance of a Lifetime, The (1943)",Crime|Drama
18926,Flower in Hell (Jiokhwa) (1958),Crime|Drama
18927,White Mountains (Belyie gory) (1964),Drama
18928,Hysteria (2011),Comedy|Romance
18929,Cold Storage (2000),Thriller
18930,Listen to Britain (1942),Documentary
18931,"Mad Masters, The (Les maﾃｮtres fous) (1955)",Documentary
18932,Dante's Inferno: An Animated Epic (2010),Action|Animation|Fantasy
18933,"Bleeding House, The (2011)",Drama|Horror|Mystery|Thriller
18934,Barrier (Bariera) (1966),Comedy|Drama
18935,Crazy Sexy Cancer (2007),Documentary
18936,Aakrosh (2010),Action|Drama|Thriller
18937,Devil's Diary (2007),Drama|Horror|Mystery
18938,"ﾂ｡Alambrista! (Illegal, The) (1977)",Drama
18939,Androcles and the Lion (1952),Comedy
18940,Super Demetrios (2012),Adventure|Comedy|Sci-Fi
18941,Naked Ambition: An R Rated Look at an X Rated Industry (2009) ,Documentary
18942,Don't Eat the Pictures: Sesame Street at the Metropolitan Museum of Art (1983),Children
18943,"Atomic Submarine, The (1959)",Sci-Fi|Thriller
18944,"Baron of Arizona, The (1950)",Drama|Romance|Western
18945,"Five-Year Engagement, The (2012)",Comedy|Romance
18946,"White Darkness, The (2002)",Documentary
18947,Voyage to the End of the Universe (Ikarie XB 1) (1963),Sci-Fi
18948,Muzi v nadeji (2011),Comedy|Drama|Romance
18949,Spud (2010),Comedy
18950,Black Sun (Kuroi taiyﾃｴ) (1964),Drama|Thriller
18951,"Murderer Lives at Number 21, The (L'assassin habite... au 21) (1942)",Comedy|Mystery|Thriller
18952,Judgment in Berlin (1988),Crime|Drama
18953,Elsewhere (2009),Crime|Drama|Thriller
18954,"Marc Pease Experience, The (2009)",Comedy|Drama|Musical
18955,Buried Alive II (1997),Horror|Thriller
18956,One Body Too Many (1944),Comedy|Horror|Mystery
18957,Slim Carter (1957),Comedy|Western
18958,In the Hands of the Gods (2007),Documentary
18959,"Catechism Cataclysm, The (2011)",Comedy
18960,"Devil's Rock, The (2011)",Horror|Thriller|War
18961,Think Like a Man (2012),Comedy
18962,"Lucky One, The (2012)",Drama
18963,Diverted (2009),Drama
18964,"First Texan, The (1956)",Western
18965,"Good-bye, My Lady (1956)",Drama
18966,Chosin (2010) ,Documentary|War
18967,Nob Hill (1945),Drama|Musical
18968,Bride Flight (2008),Drama
18969,Chained for Life (1951),Crime
18970,"Scarlet Letter, The (1979)",Drama
18971,If a Tree Falls: A Story of the Earth Liberation Front (2011),Documentary
18972,"Greening of Whitney Brown, The (2011)",Adventure
18973,Safe (2012),Action|Crime|Thriller
18974,"That Day, on the Beach (Hai tan de yi tian) (1983)",Drama
18975,Hamlet (2009),Drama
18976,"Fairy, The (La fﾃｩe) (2011) ",Comedy|Drama
18977,Diaries Notes and Sketches (Walden) (1969),Documentary
18978,3rd World Hero (Bayaning Third World) (2000),Drama
18979,Fruitcake (2003),Comedy
18980,Disney Princess Collection: Jasmine's Enchanted Tales: Jasmine's Wish (1999),Animation
18981,Kept Husbands (1931),Comedy|Drama
18982,Shadow Kill (2002),Drama
18983,"Swell Season, The (2011)",Documentary|Romance
18984,"Ella Lola, a la Trilby (1898)",(no genres listed)
18985,Guilty Hands (1931),Crime|Drama
18986,"Over-Eater, The (L'outremangeur) (2003)",Crime|Drama
18987,Jumping the Broom (2011),Comedy
18988,"Story Written with Water, A (Mizu de kakareta monogatari) (1965)",Drama
18989,Feast III: The Happy Finish (2009),Action|Comedy|Horror
18990,Black Mirror (2011),Drama|Sci-Fi
18991,Red Dog (2011),Comedy|Drama|Romance
18992,Any Questions for Ben? (2012),Comedy|Drama
18993,Sweet Bunch (Glykia symmoria) (1983),Crime|Drama|Thriller
18994,Amu (2005),Drama
18995,Dark Shadows (2012),Comedy|Horror|IMAX
18996,"Scorpion King 2: Rise of a Warrior, The (2008)",Action|Adventure|Fantasy
18997,Big Boys Gone Bananas!* (2011),Documentary
18998,Ciao Bella (2007),Comedy|Drama|Romance
18999,Daylight (2010),Horror|Thriller
19000,96 Minutes (2011) ,Drama|Thriller
19001,Columbus Circle (2012),Crime|Mystery|Thriller
19002,"Decoy Bride, The (2011)",Comedy|Romance
19003,"Headhunter's Sister, The (1997)",Drama
19004,Angels Crest (2011),Drama
19005,Viva Riva! (2010),Drama
19006,"Forgiveness of Blood, The (Falja e gjakut) (2011)",Drama
19007,Among Wolves (Entrelobos) (2010),Drama
19008,Citizen Gangster (2011) ,Crime|Drama
19009,Beyond the Black Rainbow (2010),Mystery|Sci-Fi
19010,"Last Play at Shea, The (2010)",Documentary|Musical
19011,"Poker Club, The (2008)",Crime|Drama|Thriller
19012,"Clown, The (2011)",Comedy|Drama
19013,Creature (2011),Horror
19014,Thawing Out (La fonte des neiges) (2009) ,Comedy|Drama
19015,"Turkish Dance, Ella Lola (1898)",(no genres listed)
19016,Walking with Prehistoric Beasts (2001),Animation|Documentary
19017,Rocket Singh: Salesman of the Year (2009),Comedy|Drama
19018,Vicky Donor (2012),Comedy|Romance
19019,Zig Zag (1970),Drama|Thriller
19020,Extraordinary Stories (Historias extraordinarias) (2008),Drama|Mystery
19021,Small Town of Anara (Qalaqi Anara) (1978),Comedy
19022,Across the Line: The Exodus of Charlie Wright (2010),Crime|Drama
19023,Three Steps Above Heaven (Tres metros sobre el cielo) (2010),Drama|Romance
19024,"Dictator, The (2012)",Comedy
19025,Thrive (2011),Documentary
19026,Boys Love (2006),Drama|Romance
19027,Bombay Talkie (1970),Drama|Musical|Romance
19028,Border Radio (1987),Drama
19029,Beyond All Boundaries (2009),Documentary|War
19030,Keyhole (2011),Drama|Mystery
19031,Walking with Monsters (2005),Documentary
19032,"Boys Diving, Honolulu (1901)",Documentary
19033,"Island President, The (2011)",Documentary
19034,"Largo Winch (Heir Apparent: Largo Winch, The) (2008)",Adventure|Thriller
19035,"Mighty Macs, The (2009)",Drama
19036,My Blue Heaven (1950),Drama|Musical
19037,Gifted Hands: The Ben Carson Story (2009),Drama
19038,Chains (Catene) (1949),Crime|Drama
19039,"Ciel est ﾃ_ vous, Le (Woman Who Dared, The) (1944)",Drama
19040,Lumberjacking (Nuoruuteni savotat) (1988),Drama
19041,Safrana or Freedom of Speech (Safrana ou le droit ﾃ_ la parole) (1978),Drama
19042,"Rose Seller, The (La vendedora de rosas) (1998)",Drama
19043,Galileo (1975),Drama
19044,Men in Black III (M.III.B.) (M.I.B.ﾂｳ) (2012),Action|Comedy|Sci-Fi|IMAX
19045,Snow White and the Huntsman (2012),Action|Adventure|Drama
19046,"Harvest Month, The (Elokuu) (1956)",Drama
19047,Olympian Holiday (Loma) (1976) ,Comedy|Romance
19048,Pine Flat (2006),Drama
19049,Back Street (1941),Drama
19050,Where East Is East (1929),Drama
19051,Sound of My Voice (2011),Drama|Mystery|Sci-Fi
19052,"Steel Trap, The (1952)",Crime|Drama
19053,Night of the Demons (2009),Horror
19054,"Secrets of Jonathan Sperry, The (2008)",Drama
19055,Someone Like You (Unnaipol Oruvan) (2009),Crime|Drama
19056,Eva (2011),Drama|Fantasy|Sci-Fi
19057,Chernobyl Diaries (2012),Horror
19058,Chicken with Plums (Poulet aux prunes) (2011),Drama
19059,Escuela de seducciﾃｳn (2004),Comedy
19060,You Can't Win 'Em All (1970),Adventure|Comedy|War
19061,Leadbelly (1976),Drama
19062,"Pirates! Band of Misfits, The (2012)",Adventure|Animation|Children|Comedy
19063,"Vie meilleure, Une (Better Life, A) (2011)",Drama
19064,Hemingway & Gellhorn (2012),Drama|Romance|War
19065,"Fish Child, The (El niﾃｱo pez) (2009)",Drama|Romance|Thriller
19066,Hick (2011),Drama|Romance
19067,Prometheus (2012),Action|Horror|Sci-Fi|IMAX
19068,"Pact, The (2012)",Horror|Mystery|Thriller
19069,Phyllis and Harold (2008),Documentary
19070,Letters to God (2010),Children|Drama
19071,Bernie (2011),Comedy|Crime|Drama
19072,Desi Boyz (2011),Comedy|Drama
19073,Ten North Frederick (1958),Drama|Romance
19074,3 A.M. (2001),Crime|Mystery|Romance
19075,Deadline - U.S.A. (1952),Crime|Drama
19076,Inhale (2010),Drama|Thriller
19077,Rated X: A Journey Through Porn (1999),Documentary
19078,Just Friends? (2010),Romance
19079,Take This Waltz (2011),Drama|Romance
19080,Berlin 36 (2011),Drama
19081,Sound of Noise (2010),Comedy|Crime|Musical
19082,"Blot, The (1921)",Drama
19083,Dr. Crippen (1964),Crime|Drama
19084,Boy Meets Boy (2008),Romance
19085,Dickson Experimental Sound Film (1894),Musical
19086,Wanderlust (2012),Comedy
19087,Harriet Craig (1950),Drama
19088,Ladies They Talk About (1933),Drama|Romance
19089,Moonrise Kingdom (2012),Comedy|Drama|Romance
19090,There Be Dragons (2011),Drama|War
19091,Texas Killing Fields (2011),Crime|Drama|Thriller
19092,Kahaani (2012),Crime|Drama|Thriller
19093,"Best of Ernie and Bert, The (1988)",Children
19094,Superman vs. The Elite (2012),Action|Animation
19095,I Wish (Kiseki) (2011),Children|Drama
19096,Stavisky... (1974),Crime|Drama
19097,Never Take Candy from a Stranger (Never Take Sweets from a Stranger) (1960),Drama|Thriller
19098,Get the Gringo (2012),Action|Crime|Drama|Thriller
19099,Suicide Manual (Jisatsu manyaru) (2003),Horror|Mystery|Thriller
19100,"Keeper, The (2009)",Action|Crime|Thriller
19101,5 Days of War (2011),Action|Drama|War
19102,"Life, Above All (2010)",Drama
19103,Contagion / Bio Slime (2010),Horror
19104,Superman/Doomsday (2007) ,Action|Animation
19105,Entr'acte (1924),Comedy|Drama
19106,"Lake, A (Un lac) (2008)",Drama
19107,Tracy Morgan: Black and Blue (2010),Comedy
19108,"Importance of Tying Your Own Shoes, The (Hur mﾃ･nga lingon finns det i vﾃ､rlden?) (2011)",Drama
19109,"Peach Thief, The (Kradetzat na praskovi) (1964)",Drama|Romance|War
19110,Salomﾃｨ (1972),Drama
19111,Outer Space (2000),Animation|Horror
19112,"Jew in the Lotus, The (1998)",Documentary
19113,Exporting Raymond (2010),Comedy|Documentary
19114,Appointment with Danger (1951),Crime|Drama|Film-Noir
19115,Vares: The Kiss of Evil (Vares - Pahan suudelma) (2011),Action|Crime|Film-Noir
19116,"Few Best Men, A (2011)",Comedy
19117,Late Bloomers (2011),Drama
19118,Cord (Hide and Seek) (2000),Crime|Drama|Thriller
19119,"Deadly Tower, The (1975)",Action|Drama|Thriller
19120,Cosmopolis  (2012),Drama
19121,House of the Rising Sun (2011),Action|Crime|Drama|Thriller
19122,"Thousand Words, A (2012)",Comedy|Drama
19123,Chimpanzee (2012),Documentary
19124,Love's Deadly Triangle: The Texas Cadet Murder (1997),Drama
19125,Safety Not Guaranteed (2012),Comedy|Drama
19126,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX
19127,Bunnyman (2009),Horror
19128,Athena (1954),Comedy|Musical|Romance
19129,"Lawless, The (1950)",Drama
19130,Eaux d'artifice (1953),Fantasy
19131,Inauguration of the Pleasure Dome (1954),Fantasy
19132,Blackthorn (2011),Western
19133,Your Sister's Sister (2011),Comedy|Drama
19134,"Needle, The (Igla) (1988)",Drama|Thriller
19135,"Beekeeper, The (O melissokomos) (1986)",Drama
19136,Dragon Ball: The Curse Of The Blood Rubies (Doragon bﾃｴru: Shenron no densetsu) (1986),Action|Adventure|Animation|Children
19137,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bﾃｴru: Majinjﾃｴ no nemuri hime) (1987),Action|Adventure|Animation|Children
19138,Superman/Batman: Public Enemies (2009),Action|Animation|Fantasy
19139,Dead Space: Aftermath (2011),Animation|Horror|Sci-Fi
19140,Iria: Zeiram the Animation (1993) ,Action|Animation|Horror|Sci-Fi|Thriller
19141,Secuestrados (Kidnapped) (2010),Horror|Thriller
19142,This Special Friendship (Les amitiﾃｩs particuliﾃｨres) (1964),Drama
19143,Dragon Ball: Mystical Adventure (Doragon bﾃｴru: Makafushigi dai bﾃｴken) (1988),Action|Adventure|Animation|Children
